hour_of_day,is_ooh,energy_usage_kWh,occupancy_level,supply_cost_per_kWh,unit_rate_billed,usage_per_occupant,margin_ratio,rolling_usage_std_3h,high_risk_flag,region_North,region_South,region_West,contract_type_variable,asset_type_Auto Door System,asset_type_Bakery Oven,asset_type_Display Cooler,asset_type_Elevator,asset_type_Fire Alarm,asset_type_HVAC,asset_type_Hand Dryer,asset_type_Lighting,asset_type_Refrigeration Unit,asset_type_Security Camera,asset_type_Server Rack,asset_type_Smart Meter,asset_type_Solar Panel Inverter,asset_type_Water Pump,hour_bucket_evening,hour_bucket_morning,hour_bucket_night,predicted_margin
18,0,66.44638834035771,0.427438715633718,0.1000380096006443,0.1366387885204512,155.08959838532482,0.36586817354480994,33.450291131137284,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,71.66199631197291
23,1,60.04410464030776,0.5197682937016743,0.1136620744163117,0.1605194149298417,115.29907900787914,0.41225071859872037,8.915032506735555,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,65.26090755341524
23,1,15.065654430148204,0.999966833245482,0.0971758593214098,0.1277665080180058,15.05110252384699,0.3147946409908623,3.7099909389840833,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,18.62863188584419
16,0,51.545163196678885,0.9700531092042806,0.1020314272507418,0.1229669211449297,53.081713768381874,0.20518632985151058,7.203326188463936,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56.14743948117598
23,1,47.51021788431642,0.8575371714650306,0.1199401236587415,0.1446578758969492,55.33856828032702,0.20608373668028382,19.943816813044684,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,52.543771172796326
23,1,9.551590437321568,0.3724523900270078,0.0916671840850806,0.1138005577569867,25.576460861934248,0.2414508649609102,1.1390279122211833,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,12.801416543764077
22,1,14.10433581634171,0.5129431486191427,0.1115277930573892,0.1358401800485961,27.443377451838977,0.21799258971752394,23.89882266892889,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,17.73508035934312
23,1,2.3260165266085324,0.8398310068504555,0.1035062591156623,0.1434717956213835,2.766330579697832,0.38610106213073736,13.951752078003292,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5.549312699298705
6,1,18.07692351140127,0.3205900690358538,0.0843413049329647,0.1149042802333893,56.21107506707829,0.3623701917419345,38.108158862427175,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.028123990399212
23,1,55.67163819896332,0.9923700962394146,0.0926012062970315,0.1386349641785214,56.043199216202055,0.4971173748998771,23.97342710597855,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,61.156447519774304
21,1,54.08600248182175,0.5580389610719465,0.0922424225294423,0.1283713712796043,96.74818080319997,0.3916731081288201,21.85819615328284,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,59.15694600701687
3,1,26.765037067350605,0.9755460293112388,0.0956665858708883,0.1257993659091626,27.407860217534317,0.3149758307160679,21.351263365928308,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,29.834971356469318
23,1,9.842649925614992,0.9942275995070444,0.1179910245149233,0.1475118098350345,9.889848242241522,0.25019302314499,20.684165988150518,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,13.41651856570417
23,1,46.04145245779628,0.7906914149555655,0.1106070359733893,0.1416279513271096,58.155806148763666,0.2804600463798786,21.612203425209316,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,51.021411261674345
21,1,30.4110227435296,0.6756518482830594,0.0998351983917876,0.1456490004356527,44.943382362280865,0.4588927741418395,25.024764868835593,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,34.77118029940766
23,1,46.07519250166708,0.5427102078034864,0.0803184477637305,0.0,84.74218773232978,0.44380472919917585,21.697945182819872,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,50.951535280101695
16,0,42.32911638948326,0.617473431643338,0.116196294667716,0.1625052248715084,68.44128498294761,0.39853969684322965,22.521426560081494,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.71498617343066
23,1,17.8635626872895,0.7916669708894652,0.1066678275930767,0.1481672972350211,22.536025018482214,0.3890512517968895,15.146817039650207,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,21.77595106119448
15,0,20.3431845069938,0.4711674090894375,0.116709779393082,0.1411675943236052,43.0846858876285,0.20956009038211953,37.80468325158145,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23.97341966324297
3,1,78.03005387998351,0.5272069297395924,0.0841764082563024,0.11997297155947,147.7262971889683,0.4252558352833657,15.525340652220642,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,82.69006529109886
4,1,97.10468230014408,0.9130274251242628,0.0917071329280108,0.1133995693012861,106.23825897449697,0.2365400740530996,45.421702201404614,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,103.14067944714824
11,0,21.850349549965767,0.6230058334121705,0.0992266605056963,0.1304627669972662,35.01625847066897,0.31479405095546587,33.58981815639505,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,25.29971404207518
13,0,27.127169568200003,0.4730742020876896,0.0901642442387495,0.1158991663346217,57.22135785651185,0.28542153374695833,18.7935685524869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,30.63674239884235
23,1,10.716872658132626,0.4537875087321536,0.1059739025768337,0.1563629107860878,23.56457126100249,0.47548088075448797,34.49669100955358,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,14.55643104599382
23,1,52.10182333504476,0.7871378514381897,0.0997978358249893,0.1419641929374414,66.10750040740923,0.42251693806200574,26.531716201917803,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,57.424798410602406
23,1,16.09748807998539,0.4298845989289649,0.1033595798705863,0.1400639731305328,37.359163265520195,0.3551114730279709,24.493451404297428,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,19.947089582699988
23,1,31.16001253643745,0.8526053268907863,0.0,0.1151135049854901,36.50400431536223,0.30514726828011207,17.525441026163804,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35.569203959002735
11,0,17.106649957465855,0.9473635430422018,0.0936345779340803,0.1234684079924513,18.038072090572356,0.31861780618697577,23.9846931387368,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,20.325625752135174
23,1,14.979657867025278,0.3729803554739624,0.117268886445099,0.1626847055923468,40.0546650319129,0.3872771541420705,27.12753716434988,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,18.816173393631534
23,1,9.10525735310904,0.994208314316204,0.1020643830610011,0.1357351415404401,9.14909694998394,0.32989369218146064,22.032589710906425,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.687597583380864
20,1,68.70327618141096,0.3452217244814898,0.1040183292319197,0.1526496142673841,198.43721905175846,0.4675254577208691,26.95439573263035,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,73.92664052884584
23,1,47.138281376856256,0.544197197264256,0.1159997807692782,0.1528647781801437,86.4609752460052,0.317801721239105,15.637063139138807,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,51.976040665277665
23,1,0.0,0.463045043931139,0.1041382226013893,0.141673005487661,0.0,0.36042566388849995,28.239302956838632,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.3028334287298287
23,1,31.84706491047888,0.3240394447554221,0.1198800426437084,0.1637310469468734,97.97907738379998,0.36578973845768986,8.661450692151076,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,35.93460282616445
18,0,15.411164142475256,0.6576441257721128,0.0820604678624202,0.1211824812760241,23.398317147988095,0.4767423959910903,33.86224899693391,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,19.102988710409683
10,0,35.14163843486021,0.4414987241631186,0.1109315422187111,0.1603636742131998,79.41636103318103,0.44560820306229715,24.21313847556443,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,38.816467760057606
18,0,23.08079535240752,0.6443226137320487,0.0858300224505228,0.1229411124753548,35.766289389621704,0.43237670961134816,39.21014770008741,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,27.092453139335962
23,1,82.32522765382635,0.632121610543019,0.1192651222479458,0.1510638896712229,130.03067070040024,0.26662224829411424,18.683661539693492,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,88.48714008527797
23,1,76.27373724763949,0.4217778711011655,0.0820478593383823,0.1065793378472784,180.4109024178045,0.29898938872010544,29.85283845382489,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,82.08687211090867
6,1,33.39766974242219,0.6111822633907513,0.088838030917955,0.1085576946169977,54.55510840421835,0.0,10.64122289163288,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,36.51575022039927
20,1,13.031102756517324,0.8934811809981633,0.1082602019465017,0.1602151991834597,14.568336409241997,0.4799051546747538,13.036275458525619,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,16.57187853493266
23,1,66.44638834035771,0.427438715633718,0.1000380096006443,0.1366387885204512,155.08959838532482,0.36586817354480994,25.55986190168463,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,71.92036927824944
23,1,44.06301095250935,0.3481169357202444,0.1043192701071678,0.1441485740949836,126.21275694232743,0.3818011504298041,8.822050293000576,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,48.51452354733679
10,0,28.85917417693646,0.7426869007626054,0.0955846078174145,0.1388730410257601,38.80554322974244,0.45287915355326497,13.305637514555066,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,32.31372377417949
